🐼丨平安直播,#genre#
陕西卫视,http://101.19.148.147:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.148.147:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.148.147:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.148.147:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.148.147:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.148.147:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.148.147:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.148.147:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.148.147:808/udp/224.2.4.2:10001$河北联通酒店
河北卫视,http://101.19.148.131:808/udp/224.2.4.10:10001$河北联通酒店
湖南卫视,http://101.19.148.131:808/udp/224.2.2.59:10001$河北联通酒店
浙江卫视,http://101.19.148.131:808/udp/224.2.2.60:10001$河北联通酒店
江苏卫视,http://101.19.148.131:808/udp/224.2.2.61:10001$河北联通酒店
北京卫视,http://101.19.148.131:808/udp/224.2.2.63:10001$河北联通酒店
天津卫视,http://101.19.148.131:808/udp/224.2.2.64:10001$河北联通酒店
辽宁卫视,http://101.19.148.131:808/udp/224.2.2.65:10001$河北联通酒店
山东卫视,http://101.19.148.131:808/udp/224.2.2.66:10001$河北联通酒店
云南卫视,http://101.19.148.131:808/udp/224.2.2.67:10001$河北联通酒店
河南卫视,http://101.19.148.131:808/udp/224.2.2.68:10001$河北联通酒店
四川卫视,http://101.19.148.131:808/udp/224.2.2.70:10001$河北联通酒店
江西卫视,http://101.19.148.131:808/udp/224.2.2.71:10001$河北联通酒店
贵州卫视,http://101.19.148.131:808/udp/224.2.2.72:10001$河北联通酒店
东方卫视,http://101.19.148.131:808/udp/224.2.2.74:10001$河北联通酒店
东南卫视,http://101.19.148.131:808/udp/224.2.2.75:10001$河北联通酒店
广东卫视,http://101.19.148.131:808/udp/224.2.2.76:10001$河北联通酒店
广西卫视,http://101.19.148.131:808/udp/224.2.2.77:10001$河北联通酒店
吉林卫视,http://101.19.148.131:808/udp/224.2.2.78:10001$河北联通酒店
陕西卫视,http://101.19.148.131:808/udp/224.2.2.79:10001$河北联通酒店
陕西卫视,http://101.19.148.131:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.148.131:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.148.131:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.148.131:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.148.131:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.148.131:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.148.131:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.148.131:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.148.131:808/udp/224.2.4.2:10001$河北联通酒店
河北卫视,http://101.19.148.134:808/udp/224.2.4.10:10001$河北联通酒店
湖南卫视,http://101.19.148.134:808/udp/224.2.2.59:10001$河北联通酒店
浙江卫视,http://101.19.148.134:808/udp/224.2.2.60:10001$河北联通酒店
江苏卫视,http://101.19.148.134:808/udp/224.2.2.61:10001$河北联通酒店
北京卫视,http://101.19.148.134:808/udp/224.2.2.63:10001$河北联通酒店
天津卫视,http://101.19.148.134:808/udp/224.2.2.64:10001$河北联通酒店
辽宁卫视,http://101.19.148.134:808/udp/224.2.2.65:10001$河北联通酒店
山东卫视,http://101.19.148.134:808/udp/224.2.2.66:10001$河北联通酒店
云南卫视,http://101.19.148.134:808/udp/224.2.2.67:10001$河北联通酒店
河南卫视,http://101.19.148.134:808/udp/224.2.2.68:10001$河北联通酒店
四川卫视,http://101.19.148.134:808/udp/224.2.2.70:10001$河北联通酒店
江西卫视,http://101.19.148.134:808/udp/224.2.2.71:10001$河北联通酒店
贵州卫视,http://101.19.148.134:808/udp/224.2.2.72:10001$河北联通酒店
东方卫视,http://101.19.148.134:808/udp/224.2.2.74:10001$河北联通酒店
东南卫视,http://101.19.148.134:808/udp/224.2.2.75:10001$河北联通酒店
广东卫视,http://101.19.148.134:808/udp/224.2.2.76:10001$河北联通酒店
广西卫视,http://101.19.148.134:808/udp/224.2.2.77:10001$河北联通酒店
吉林卫视,http://101.19.148.134:808/udp/224.2.2.78:10001$河北联通酒店
陕西卫视,http://101.19.148.134:808/udp/224.2.2.79:10001$河北联通酒店
陕西卫视,http://101.19.148.134:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.148.134:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.148.134:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.148.134:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.148.134:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.148.134:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.148.134:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.148.134:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.148.134:808/udp/224.2.4.2:10001$河北联通酒店
河北卫视,http://101.19.148.105:808/udp/224.2.4.10:10001$河北联通酒店
湖南卫视,http://101.19.148.105:808/udp/224.2.2.59:10001$河北联通酒店
浙江卫视,http://101.19.148.105:808/udp/224.2.2.60:10001$河北联通酒店
江苏卫视,http://101.19.148.105:808/udp/224.2.2.61:10001$河北联通酒店
北京卫视,http://101.19.148.105:808/udp/224.2.2.63:10001$河北联通酒店
天津卫视,http://101.19.148.105:808/udp/224.2.2.64:10001$河北联通酒店
辽宁卫视,http://101.19.148.105:808/udp/224.2.2.65:10001$河北联通酒店
山东卫视,http://101.19.148.105:808/udp/224.2.2.66:10001$河北联通酒店
云南卫视,http://101.19.148.105:808/udp/224.2.2.67:10001$河北联通酒店
河南卫视,http://101.19.148.105:808/udp/224.2.2.68:10001$河北联通酒店
四川卫视,http://101.19.148.105:808/udp/224.2.2.70:10001$河北联通酒店
江西卫视,http://101.19.148.105:808/udp/224.2.2.71:10001$河北联通酒店
贵州卫视,http://101.19.148.105:808/udp/224.2.2.72:10001$河北联通酒店
东方卫视,http://101.19.148.105:808/udp/224.2.2.74:10001$河北联通酒店
东南卫视,http://101.19.148.105:808/udp/224.2.2.75:10001$河北联通酒店
广东卫视,http://101.19.148.105:808/udp/224.2.2.76:10001$河北联通酒店
广西卫视,http://101.19.148.105:808/udp/224.2.2.77:10001$河北联通酒店
吉林卫视,http://101.19.148.105:808/udp/224.2.2.78:10001$河北联通酒店
陕西卫视,http://101.19.148.105:808/udp/224.2.2.79:10001$河北联通酒店
陕西卫视,http://101.19.148.105:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.148.105:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.148.105:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.148.105:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.148.105:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.148.105:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.148.105:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.148.105:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.148.105:808/udp/224.2.4.2:10001$河北联通酒店
河北卫视,http://101.19.148.99:808/udp/224.2.4.10:10001$河北联通酒店
湖南卫视,http://101.19.148.99:808/udp/224.2.2.59:10001$河北联通酒店
浙江卫视,http://101.19.148.99:808/udp/224.2.2.60:10001$河北联通酒店
江苏卫视,http://101.19.148.99:808/udp/224.2.2.61:10001$河北联通酒店
北京卫视,http://101.19.148.99:808/udp/224.2.2.63:10001$河北联通酒店
天津卫视,http://101.19.148.99:808/udp/224.2.2.64:10001$河北联通酒店
辽宁卫视,http://101.19.148.99:808/udp/224.2.2.65:10001$河北联通酒店
山东卫视,http://101.19.148.99:808/udp/224.2.2.66:10001$河北联通酒店
云南卫视,http://101.19.148.99:808/udp/224.2.2.67:10001$河北联通酒店
河南卫视,http://101.19.148.99:808/udp/224.2.2.68:10001$河北联通酒店
四川卫视,http://101.19.148.99:808/udp/224.2.2.70:10001$河北联通酒店
江西卫视,http://101.19.148.99:808/udp/224.2.2.71:10001$河北联通酒店
贵州卫视,http://101.19.148.99:808/udp/224.2.2.72:10001$河北联通酒店
东方卫视,http://101.19.148.99:808/udp/224.2.2.74:10001$河北联通酒店
东南卫视,http://101.19.148.99:808/udp/224.2.2.75:10001$河北联通酒店
广东卫视,http://101.19.148.99:808/udp/224.2.2.76:10001$河北联通酒店
广西卫视,http://101.19.148.99:808/udp/224.2.2.77:10001$河北联通酒店
吉林卫视,http://101.19.148.99:808/udp/224.2.2.78:10001$河北联通酒店
陕西卫视,http://101.19.148.99:808/udp/224.2.2.79:10001$河北联通酒店
陕西卫视,http://101.19.148.99:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.148.99:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.148.99:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.148.99:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.148.99:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.148.99:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.148.99:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.148.99:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.148.99:808/udp/224.2.4.2:10001$河北联通酒店
河北卫视,http://101.19.149.30:808/udp/224.2.4.10:10001$河北联通酒店
湖南卫视,http://101.19.149.30:808/udp/224.2.2.59:10001$河北联通酒店
浙江卫视,http://101.19.149.30:808/udp/224.2.2.60:10001$河北联通酒店
江苏卫视,http://101.19.149.30:808/udp/224.2.2.61:10001$河北联通酒店
北京卫视,http://101.19.149.30:808/udp/224.2.2.63:10001$河北联通酒店
天津卫视,http://101.19.149.30:808/udp/224.2.2.64:10001$河北联通酒店
辽宁卫视,http://101.19.149.30:808/udp/224.2.2.65:10001$河北联通酒店
山东卫视,http://101.19.149.30:808/udp/224.2.2.66:10001$河北联通酒店
云南卫视,http://101.19.149.30:808/udp/224.2.2.67:10001$河北联通酒店
河南卫视,http://101.19.149.30:808/udp/224.2.2.68:10001$河北联通酒店
四川卫视,http://101.19.149.30:808/udp/224.2.2.70:10001$河北联通酒店
江西卫视,http://101.19.149.30:808/udp/224.2.2.71:10001$河北联通酒店
贵州卫视,http://101.19.149.30:808/udp/224.2.2.72:10001$河北联通酒店
东方卫视,http://101.19.149.30:808/udp/224.2.2.74:10001$河北联通酒店
东南卫视,http://101.19.149.30:808/udp/224.2.2.75:10001$河北联通酒店
广东卫视,http://101.19.149.30:808/udp/224.2.2.76:10001$河北联通酒店
广西卫视,http://101.19.149.30:808/udp/224.2.2.77:10001$河北联通酒店
吉林卫视,http://101.19.149.30:808/udp/224.2.2.78:10001$河北联通酒店
陕西卫视,http://101.19.149.30:808/udp/224.2.2.79:10001$河北联通酒店
陕西卫视,http://101.19.149.30:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.149.30:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.149.30:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.149.30:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.149.30:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.149.30:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.149.30:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.149.30:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.149.30:808/udp/224.2.4.2:10001$河北联通酒店
河北卫视,http://101.19.149.11:808/udp/224.2.4.10:10001$河北联通酒店
湖南卫视,http://101.19.149.11:808/udp/224.2.2.59:10001$河北联通酒店
浙江卫视,http://101.19.149.11:808/udp/224.2.2.60:10001$河北联通酒店
江苏卫视,http://101.19.149.11:808/udp/224.2.2.61:10001$河北联通酒店
北京卫视,http://101.19.149.11:808/udp/224.2.2.63:10001$河北联通酒店
天津卫视,http://101.19.149.11:808/udp/224.2.2.64:10001$河北联通酒店
辽宁卫视,http://101.19.149.11:808/udp/224.2.2.65:10001$河北联通酒店
山东卫视,http://101.19.149.11:808/udp/224.2.2.66:10001$河北联通酒店
云南卫视,http://101.19.149.11:808/udp/224.2.2.67:10001$河北联通酒店
河南卫视,http://101.19.149.11:808/udp/224.2.2.68:10001$河北联通酒店
四川卫视,http://101.19.149.11:808/udp/224.2.2.70:10001$河北联通酒店
江西卫视,http://101.19.149.11:808/udp/224.2.2.71:10001$河北联通酒店
贵州卫视,http://101.19.149.11:808/udp/224.2.2.72:10001$河北联通酒店
东方卫视,http://101.19.149.11:808/udp/224.2.2.74:10001$河北联通酒店
东南卫视,http://101.19.149.11:808/udp/224.2.2.75:10001$河北联通酒店
广东卫视,http://101.19.149.11:808/udp/224.2.2.76:10001$河北联通酒店
广西卫视,http://101.19.149.11:808/udp/224.2.2.77:10001$河北联通酒店
吉林卫视,http://101.19.149.11:808/udp/224.2.2.78:10001$河北联通酒店
陕西卫视,http://101.19.149.11:808/udp/224.2.2.79:10001$河北联通酒店
陕西卫视,http://101.19.149.11:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.149.11:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.149.11:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.149.11:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.149.11:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.149.11:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.149.11:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.149.11:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.149.11:808/udp/224.2.4.2:10001$河北联通酒店
河北卫视,http://101.19.149.3:808/udp/224.2.4.10:10001$河北联通酒店
湖南卫视,http://101.19.149.3:808/udp/224.2.2.59:10001$河北联通酒店
浙江卫视,http://101.19.149.3:808/udp/224.2.2.60:10001$河北联通酒店
江苏卫视,http://101.19.149.3:808/udp/224.2.2.61:10001$河北联通酒店
北京卫视,http://101.19.149.3:808/udp/224.2.2.63:10001$河北联通酒店
天津卫视,http://101.19.149.3:808/udp/224.2.2.64:10001$河北联通酒店
辽宁卫视,http://101.19.149.3:808/udp/224.2.2.65:10001$河北联通酒店
山东卫视,http://101.19.149.3:808/udp/224.2.2.66:10001$河北联通酒店
云南卫视,http://101.19.149.3:808/udp/224.2.2.67:10001$河北联通酒店
河南卫视,http://101.19.149.3:808/udp/224.2.2.68:10001$河北联通酒店
四川卫视,http://101.19.149.3:808/udp/224.2.2.70:10001$河北联通酒店
江西卫视,http://101.19.149.3:808/udp/224.2.2.71:10001$河北联通酒店
贵州卫视,http://101.19.149.3:808/udp/224.2.2.72:10001$河北联通酒店
东方卫视,http://101.19.149.3:808/udp/224.2.2.74:10001$河北联通酒店
东南卫视,http://101.19.149.3:808/udp/224.2.2.75:10001$河北联通酒店
广东卫视,http://101.19.149.3:808/udp/224.2.2.76:10001$河北联通酒店
广西卫视,http://101.19.149.3:808/udp/224.2.2.77:10001$河北联通酒店
吉林卫视,http://101.19.149.3:808/udp/224.2.2.78:10001$河北联通酒店
陕西卫视,http://101.19.149.3:808/udp/224.2.2.79:10001$河北联通酒店
陕西卫视,http://101.19.149.3:808/udp/224.2.2.80:10001$河北联通酒店
内蒙古卫视,http://101.19.149.3:808/udp/224.2.2.81:10001$河北联通酒店
青海卫视,http://101.19.149.3:808/udp/224.2.2.82:10001$河北联通酒店
旅游卫视,http://101.19.149.3:808/udp/224.2.2.83:10001$河北联通酒店
宁夏卫视,http://101.19.149.3:808/udp/224.2.2.84:10001$河北联通酒店
西藏卫视,http://101.19.149.3:808/udp/224.2.2.85:10001$河北联通酒店
新疆卫视,http://101.19.149.3:808/udp/224.2.2.86:10001$河北联通酒店
甘肃卫视,http://101.19.149.3:808/udp/224.2.2.87:10001$河北联通酒店
卫视健康,http://101.19.149.3:808/udp/224.2.4.2:10001$河北联通酒店


📡丨地方频道,#genre#
黑龙江新闻,http://112.99.193.34:9901/tsfile/live/1024_1.m3u8$黑龙江电信
黑龙江影视,http://112.99.193.34:9901/tsfile/live/1020_1.m3u8$黑龙江电信
黑龙江文体,http://112.99.193.34:9901/tsfile/live/1022_1.m3u8$黑龙江电信
黑龙江都市,http://112.99.193.34:9901/tsfile/live/1023_1.m3u8$黑龙江电信
黑龙江少儿,http://112.99.193.34:9901/tsfile/live/1026_1.m3u8$黑龙江电信

黑龙江新闻,http://218.8.87.96:4000/udp/229.58.190.16:5000$黑龙江联通
黑龙江影视,http://218.8.87.96:4000/udp/229.58.190.14:5000$黑龙江联通
黑龙江文体,http://218.8.87.96:4000/udp/229.58.190.30:5000$黑龙江联通
黑龙江少儿,http://218.8.87.96:4000/udp/229.58.190.39:5000$黑龙江联通
黑龙江农业,http://218.8.87.96:4000/udp/229.58.190.7:5000$黑龙江联通
黑龙江都市,http://218.8.87.96:4000/udp/229.58.190.34:5000$黑龙江联通

黑龙江新闻,http://111.43.126.240:9003/hls/10/index.m3u8$黑龙江移动
黑龙江都市,http://111.43.126.240:9003/hls/9/index.m3u8$黑龙江移动
黑龙江影视,http://111.43.126.240:9003/hls/7/index.m3u8$黑龙江移动
黑龙江公共,http://111.43.126.240:9003/hls/11/index.m3u8$黑龙江移动
黑龙江少儿,http://111.43.126.240:9003/hls/12/index.m3u8$黑龙江移动
哈尔滨新闻,http://111.43.126.240:9003/hls/1/index.m3u8$黑龙江移动
哈尔滨影视,http://111.43.126.240:9003/hls/5/index.m3u8$黑龙江移动
哈尔滨生活,http://111.43.126.240:9003/hls/3/index.m3u8$黑龙江移动

黑龙江新闻,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8$内置解码线路
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8$内置解码线路
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8$内置解码线路
黑龙江农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8$内置解码线路

吉林卫视,http://36.135.118.195:85/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉林都市,http://36.135.118.195:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉视生活,http://36.135.118.195:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉林影视,http://36.135.118.195:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉视乡村,http://36.135.118.195:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
发现之旅,http://36.135.118.195:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
综艺文化,http://36.135.118.195:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
延边卫视,http://36.135.118.195:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉林教育,http://36.135.118.195:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长影频道,http://36.135.118.195:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长春1,http://36.135.118.195:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长春2,http://36.135.118.195:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长春3,http://36.135.118.195:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
 
吉林都市,http://58.245.255.38:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林综艺,http://58.245.255.38:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林影视,http://58.245.255.38:9999/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林生活,http://58.245.255.38:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林乡村,http://58.245.255.38:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
长影频道,http://58.245.255.38:9999/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林教育,http://58.245.255.38:9999/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
延边卫视,http://58.245.255.38:9999/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
松原,http://58.245.255.38:9999/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
松原公共,http://58.245.255.38:9999/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通

💚黑龙江新闻,http://112.99.193.34:9901/tsfile/live/1024_1.m3u8$黑龙江电信
黑龙江影视,http://112.99.193.34:9901/tsfile/live/1020_1.m3u8$黑龙江电信
黑龙江文体,http://112.99.193.34:9901/tsfile/live/1022_1.m3u8$黑龙江电信
黑龙江都市,http://112.99.193.34:9901/tsfile/live/1023_1.m3u8$黑龙江电信
黑龙江少儿,http://112.99.193.34:9901/tsfile/live/1026_1.m3u8$黑龙江电信

💚黑龙江新闻,http://218.8.87.96:4000/udp/229.58.190.16:5000$黑龙江联通
黑龙江影视,http://218.8.87.96:4000/udp/229.58.190.14:5000$黑龙江联通
黑龙江文体,http://218.8.87.96:4000/udp/229.58.190.30:5000$黑龙江联通
黑龙江少儿,http://218.8.87.96:4000/udp/229.58.190.39:5000$黑龙江联通
黑龙江农业,http://218.8.87.96:4000/udp/229.58.190.7:5000$黑龙江联通
黑龙江都市,http://218.8.87.96:4000/udp/229.58.190.34:5000$黑龙江联通

💚黑龙江新闻,http://111.43.126.240:9003/hls/10/index.m3u8$黑龙江移动
黑龙江都市,http://111.43.126.240:9003/hls/9/index.m3u8$黑龙江移动
黑龙江影视,http://111.43.126.240:9003/hls/7/index.m3u8$黑龙江移动
黑龙江公共,http://111.43.126.240:9003/hls/11/index.m3u8$黑龙江移动
黑龙江少儿,http://111.43.126.240:9003/hls/12/index.m3u8$黑龙江移动
哈尔滨新闻,http://111.43.126.240:9003/hls/1/index.m3u8$黑龙江移动
哈尔滨影视,http://111.43.126.240:9003/hls/5/index.m3u8$黑龙江移动
哈尔滨生活,http://111.43.126.240:9003/hls/3/index.m3u8$黑龙江移动

💚黑龙江新闻,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8$内置解码线路
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8$内置解码线路
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8$内置解码线路
黑龙江农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8$内置解码线路

💚吉林卫视,http://36.135.118.195:85/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉林都市,http://36.135.118.195:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉视生活,http://36.135.118.195:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉林影视,http://36.135.118.195:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉视乡村,http://36.135.118.195:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
发现之旅,http://36.135.118.195:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
综艺文化,http://36.135.118.195:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
延边卫视,http://36.135.118.195:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
吉林教育,http://36.135.118.195:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长影频道,http://36.135.118.195:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长春1,http://36.135.118.195:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长春2,http://36.135.118.195:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
长春3,http://36.135.118.195:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$福建联通酒店
 
吉林都市,http://58.245.255.38:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林综艺,http://58.245.255.38:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林影视,http://58.245.255.38:9999/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林生活,http://58.245.255.38:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林乡村,http://58.245.255.38:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
长影频道,http://58.245.255.38:9999/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
吉林教育,http://58.245.255.38:9999/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
延边卫视,http://58.245.255.38:9999/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
松原,http://58.245.255.38:9999/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通
松原公共,http://58.245.255.38:9999/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通

💚辽宁影视,http://113.233.141.0:3158/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁北方,http://113.233.141.0:3158/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁公共,http://113.233.141.0:3158/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁教育青少,http://113.233.141.0:3158/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁经济,http://113.233.141.0:3158/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁都市,http://113.233.141.0:3158/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁生活,http://113.233.141.0:3158/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁体育,http://113.233.141.0:3158/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
辽宁卫视,http://113.233.141.0:3158/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店
沈阳新闻综合,http://113.233.141.0:3158/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$辽宁联通酒店

💚河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南都市,http://zzssw01.55555.io:9901/tsfile/live/1002_1.m3u8
河南民生,http://1.94.31.214/php/hntv.php?id=hnms
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
